"EZ_ID","pop","N"
262,316.93983258307,690
263,0,1123
264,0,1048
265,0,907
266,0,1173
267,0,900
268,0,1264
269,0,900
270,1.6855860054493,900
271,0,900
272,0,900
273,0,842
274,211.891672037542,780
275,1.30051200091839,900
276,0,900
277,0,900
278,0,900
279,0,693
280,380.046331085265,1217
281,0,840
282,0,831
283,0,810
284,0,1168
285,433.797208078671,140
286,0,803
287,122.506678216159,714
288,99.2705012410879,756
289,0,1063
290,132.307470716536,725
291,386.0850616768,73
292,0,860
293,21.3234329451807,783
294,613.649516433477,1132
295,426.015873916447,158
296,414.733748702332,228
297,369.046704053879,46
298,4.06031104922295,731
299,0,840
300,549.467444527429,149
301,3.28123196959496,3
302,596.354837752879,187
303,396.056688260287,87
304,219.955358535051,30
305,559.891397579573,151
306,7.22637192159891,12
307,337.953202679753,51
308,3.35327598452568,758
309,473.729736080393,481
310,5.17242600023746,732
311,0,713
312,177.524922202341,754
313,0,860
314,0,1050
315,0,1050
316,0,1050
317,0,1050
318,36.2097541131079,870
319,0,893
320,0,900
321,0,900
322,0,900
323,0,900
324,3.78028202801943,900
325,62.4827227592468,749
326,0,1050
327,0,900
328,6.60217206925154,900
329,0,900
330,0,900
331,160.780647031963,754
332,0,1131
333,0,900
334,0,900
335,0,900
336,0,900
337,129.338982492685,900
338,505.608491288498,480
339,445.741107821465,126
340,374.175199382007,204
341,0,790
342,0,1080
343,0,1105
344,0,1031
345,0,1118
346,352.301863172092,484
347,262.335636772215,1122
348,373.403336599469,480
349,396.303835406899,273
350,421.721948821098,153
351,0,890
352,0,780
353,213.655611462891,1078
354,350.290085114539,154
355,408.001453392208,182
356,491.47195815295,1105
357,18.8561909701675,1209
358,0,1044
359,12.0793779194355,900
360,91.8798884600401,900
361,144.872048841324,1302
362,0,806
363,0,900
364,0,900
365,0,900
366,74.0023077740334,900
367,378.851991601754,808
368,0,1215
369,0,676
370,0,690
371,0,690
372,0,690
373,17.1979240253568,690
374,339.40175139904,46
375,322.972042849287,75
376,350.644801437855,70
377,397.916003055871,210
378,52.9647438190877,823
379,0,690
380,0,690
381,0,690
382,0,690
383,183.014862195123,690
384,0,827
385,0,690
386,342.045367956161,986
387,0,1217
388,0,797
389,0,900
390,319.388017788529,149
391,0,1249
392,1.22753600776196,900
393,538.10651935637,231
394,0,849
395,0,736
396,397.406196951866,54
397,489.963203124702,431
398,331.175077944994,145
399,366.652160584927,67
400,339.258095248602,822
401,350.959446467459,209
402,332.556457340717,43
403,13.3831059960648,663
404,0,866
405,0,741
406,0,1341
407,0,1320
408,14.0094539895654,690
409,164.559244588017,1252
410,382.639026188757,549
411,466.381260514259,127
412,485.784934088588,85
413,490.25079118181,175
414,0,690
415,540.326399803162,50
416,541.139244288206,46
417,548.721824645996,41
418,393.765019416809,32
419,531.973138153553,35
420,349.32094335556,35
421,581.220516204834,35
422,480.845746010542,66
423,383.485342979431,13
424,325.441464424133,18
425,2.30356301367283,6
426,596.36353969574,26
427,525.039615102112,49
428,524.358912453055,91
429,297.107944488525,11
430,481.537402138114,60
431,518.918905475177,74
432,517.549131959677,82
433,461.454334080219,73
434,354.496423721313,24
435,413.231589198112,34
436,517.507591247559,56
437,418.527273178101,28
438,380.175439953804,42
439,373.934699058533,28
440,457.121764659882,24
441,480.108264446259,18
442,415.374023854733,20
443,0,1
444,156.171508185565,39
445,452.313745097723,1391
446,635.191665649414,57
447,630.80322740972,90
448,308.442487716675,12
449,442.233938217163,25
450,510.423971652985,35
451,372.384509533644,45
452,463.466571360826,28
453,401.048911571503,20
454,496.249681472778,24
455,529.921401977539,35
456,500.757129669189,21
457,562.121390342712,35
458,627.150720089674,70
459,287.206681966782,61
460,466.392433166504,18
461,412.043620593846,138
462,354.817123532295,28
463,548.271745681763,20
464,472.435294628143,33
465,468.642707832158,32
466,414.268376350403,31
467,243.142854763195,27
468,462.846966266632,32
469,465.076217651367,29
470,543.15264415741,28
471,501.088567733765,27
472,577.168073654175,28
473,723.873337745667,31
474,309.288639068604,12
475,450.028194531798,112
476,392.747189044952,29
477,435.058065414429,21
478,473.779602050781,18
479,500.318910598755,21
480,420.006533354521,21
