"EZ_ID","pop","N"
220,0,900
221,0,708
222,274.214978607371,1061
223,64.6466364823282,1287
224,7.3206279873848,1182
225,559.160352936015,791
226,0,814
227,0,687
228,522.81721564196,533
229,0.0570331551134586,1115
230,0,733
231,0,735
232,556.587059568614,247
233,362.247607149184,155
234,170.942096289247,1022
235,0,1068
236,0,681
237,564.30047442764,59
238,561.613636616617,140
239,0,681
240,0,1
241,0,1
242,0,1
243,376.051821108907,710
244,430.691317142919,224
245,0,1
246,339.814773954451,69
247,438.753535807133,70
248,27.8289923965931,726
249,0,743
250,338.865152109414,158
251,0,679
252,0,767
253,5.41568958759308,808
254,0,759
255,0,848
256,0,757
257,663.767828434706,121
258,583.194727860391,158
259,348.796904496849,112
260,410.628481075168,57
261,390.246064461768,88
262,0,770
263,0,752
264,0,754
265,0,772
266,20.379816532135,890
267,0,1186
268,0,900
269,261.063772382215,854
270,0,1334
271,0,941
272,332.92849246785,720
273,3.99415534734726,900
274,78.8304319866002,900
275,0,816
276,300.969234000891,1043
277,0,900
278,0,900
279,0,1121
280,0,718
281,0,853
282,0,1169
283,0,1250
284,395.74621129781,69
285,0,796
286,0,928
287,175.598470402882,705
288,0,801
289,0,720
290,0,1
291,391.058469714597,39
292,0,749
293,3.90836909599602,869
294,387.711369413882,316
295,468.235708158463,255
296,319.878099761903,31
297,388.536099161953,495
298,730.752346105874,746
299,18.2695663720369,847
300,0,1262
301,0,5
302,159.259807378054,28
303,619.389506185427,73
304,366.584456086159,45
305,508.996013980359,88
306,495.446551118046,95
307,694.901705959812,113
308,401.616729287431,1039
309,92.509892327711,962
310,3.18264058232307,988
311,0,915
312,0,1181
313,0,848
314,0,720
315,0,1081
316,0,720
317,0,900
318,0,900
319,0,1091
320,0,900
321,3.84024995565414,900
322,0,900
323,1.71100246533751,900
324,63.3324380107224,730
325,0,975
326,0,900
327,0,900
328,141.259094564244,692
329,0,1003
330,0,1325
331,0,698
332,661.860101215541,292
333,0,1148
334,383.118793912232,53
335,500.537409594283,485
336,192.475099399686,785
337,422.630273040384,1198
338,363.721096063033,298
339,436.407013339922,580
340,516.412218926474,230
341,0,949
342,0,695
343,0,717
344,0,720
345,0,959
346,0,690
347,0,2
348,0,990
349,462.88147014752,991
350,0,744
351,407.420535698533,156
352,0,900
353,3.27393568493426,900
354,56.9249796792865,900
355,7.40670293197036,1063
356,0,782
357,0,900
358,87.7449339367449,900
359,44.4690373800695,686
360,55.9047563951463,744
361,0,1278
362,0,711
363,0,1044
364,57.6166552174836,687
365,651.893611216918,651
366,532.677392795682,83
367,452.379515048116,293
368,438.667029416189,238
369,422.925621964037,60
370,0,766
371,0,789
372,254.859749779105,690
373,0.804249346256256,824
374,0,690
375,0,838
376,0,1281
377,379.051784656942,57
378,0,939
379,607.768927671015,222
380,360.635737895966,123
381,0,1214
382,370.896925048903,115
383,343.785200983286,91
384,368.740796796978,1098
385,409.137980325148,103
386,381.172339711338,969
387,367.787259787321,266
388,337.743773311377,21
389,0,847
390,2.12029361724854,697
391,0.327333146706223,945
392,0,760
393,0,767
394,177.054464809597,1027
395,652.982374209911,116
396,5.57908129505813,1129
397,340.925113435835,416
398,650.553672254086,144
399,592.364363081753,113
400,0,752
401,543.217779698782,54
402,590.934632278048,118
403,415.418027877808,12
404,365.578766035847,35
405,486.400593757629,12
406,476.025022506714,15
407,403.467863690108,37
408,445.670638007112,111
409,7.91189752146602,4
410,622.507382392883,12
411,413.142945691943,16
412,423.596357345581,4
413,648.775605022907,16
414,354.158449172974,8
415,528.465668678284,25
416,477.503827512264,24
417,427.631629943848,12
418,520.868090629578,12
419,503.586451530457,12
420,335.047753512859,12
421,346.189671039581,8
422,549.058162093163,9
423,394.514213562012,11
424,414.762452125549,12
425,490.214351635426,38
426,519.098911540583,86
427,505.547209143639,33
428,399.654101520777,12
429,384.884035110474,8
430,0,1
431,0,1
432,5.2775921523571,4
433,515.371971938759,99
434,421.961882583797,40
435,248.834121149965,1220
436,481.755913540721,164
437,667.852367401123,12
438,616.986365318298,16
439,586.284698009491,24
440,382.211993914098,28
441,683.256659507751,24
442,443.779839098454,24
443,503.206219673157,18
444,561.459041595459,24
445,499.899425199255,72
446,460.881414532661,15
447,416.346592966467,53
448,613.940055012703,48
449,402.359879851341,24
450,599.580431215465,48
451,506.751574564725,24
452,421.177914818749,54
453,359.472974300385,7
454,588.826498031616,12
455,365.45592080988,18
456,406.130068054423,24
457,431.271042764187,18
458,455.885572433472,9
459,396.77726636827,20
460,536.241290092468,12
461,108.521074660122,27
462,581.922256231308,40
463,383.018132448196,12
464,578.843040466309,12
465,427.012786865234,12
466,552.16108083725,18
467,471.717621138319,108
468,418.726602643728,16
469,456.022670984268,18
470,402.055515766144,12
471,445.614213943481,15
472,370.577883787453,84
473,355.3627796527,80
474,452.422484794632,80
475,470.439871344715,40
476,500.063941210508,40
477,496.019559046254,40
478,382.859100565314,24
479,442.046931743622,15
480,370.871283054352,13
481,472.874723434448,8
482,518.476168956608,46
483,498.218608915806,12
484,362.883959770203,14
485,466.359840869904,21
486,492.520830154419,12
487,401.688101291656,18
488,545.476188659668,18
489,401.26583480835,9
490,446.760345458984,10
491,322.51965713501,10
492,571.313629295677,666
493,6.60811018943787,45
494,0,1057
495,102.645065106452,1067
496,277.244497936219,100
497,366.951581276953,34
498,342.423160206527,72
499,489.535042822361,28
500,491.103341281414,15
501,511.762312889099,12
502,350.535789370537,75
503,532.340683996677,108
504,218.689131047577,40
505,4.45571485906839,16
506,440.66874717176,62
507,25.8915147781372,5
508,139.798055931926,15
509,406.49605063349,78
510,612.604732366279,135
511,40.7329698484391,877
512,658.579900244251,325
513,0,780
514,614.783935287967,182
515,378.352323003113,119
516,451.561499508098,88
517,365.840052567422,144
518,12.7786147929728,44
519,440.241741033271,210
520,468.383749622852,876
521,303.666134921834,900
522,375.628321493044,105
523,380.985532419756,45
524,343.509260481223,1321
525,458.304925829172,186
526,421.288710584864,1025
527,2.22763156890869,907
528,409.357568675652,69
529,411.191726272926,115
530,315.128276843578,110
531,1.51644933223724,19
532,607.772669196129,29
533,599.088466295041,51
534,518.934009793214,54
535,438.248797975481,55
536,411.099299465306,114
537,457.376272201538,8
538,515.981991355307,49
539,464.104264907539,28
540,401.272711424157,28
541,531.151538818143,49
542,476.796934127808,8
543,417.043779730797,35
544,651.122894763947,15
545,486.487052235752,36
546,429.665696837008,30
547,465.539831096306,72
548,220.436126708984,18
549,544.314315700904,69
550,414.445599958301,32
551,636.529599601403,110
552,430.560402274132,70
553,327.138559747487,62
554,412.651126861572,4
555,744.096408843994,8
556,365.848447561264,14
557,497.627899169922,6
558,36.7688404554501,21
559,45.8018226623535,2
560,305.316853123717,750
561,480.80542086903,582
562,27.8167356466874,55
563,0.312963761389256,1077
564,574.415840573609,323
565,273.405702133663,948
566,1.43051719665527,833
567,758.952556674369,380
568,445.128421274945,542
569,460.36873819679,629
570,441.018846059218,375
571,489.413799288683,480
572,104.635004134849,960
573,572.974231258035,110
574,175.359064094722,60
575,502.062521472573,78
576,608.765070576221,147
577,854.092258710414,55
578,467.064305283129,132
579,425.97985573858,49
580,481.199473306537,30
581,641.470337375998,39
582,631.807844683528,21
583,648.339766263962,25
584,581.730868577957,23
585,628.873242668808,48
586,374.987584628165,335
587,382.743993833661,409
588,0,23
589,44.3307524733245,1278
590,610.176782466471,137
591,362.017382616177,197
592,452.1150550358,252
593,492.377818791196,801
594,433.254337372258,387
595,516.659660153091,706
596,459.090740364045,696
597,476.158689573407,140
598,591.618928508833,1903
599,0,697
600,13.6323387175798,1176
601,683.301395013928,233
602,516.21571072191,1122
603,9.12180328369141,738
604,632.264068245888,149
605,591.926672630012,264
606,82.3497740067542,1187
607,174.226438932121,766
608,0,1
609,602.91837117821,25
610,501.743192911148,32
611,444.251223444939,73
612,650.856299482286,20
613,500.736704548821,67
614,274.291562892497,42
615,358.68427348882,44
616,465.044412612915,8
617,657.108743667603,19
618,400.430758774281,12
619,560.851631164551,8
620,654.165512084961,10
621,489.390804290771,19
