"EZ_ID","pop","N"
710,0,92
711,0,100
712,0,100
713,0,100
714,0,100
715,6.51091426983476,100
716,0,100
717,0,100
718,0,100
719,0,100
720,0,100
721,0,145
722,0,100
723,0,100
724,0,100
725,0,100
726,0,100
727,8.23027035966516,100
728,42.6605024784803,100
729,91.3360586352646,100
730,0,100
731,0,113
732,0,108
733,0,100
734,0,100
735,0,100
736,0,100
737,0,100
738,0,100
739,42.7575195971876,100
740,111.844359278679,24
741,0,128
742,0,90
743,0,100
744,0,100
745,0,100
746,0,100
747,0,100
748,0.420406728982925,100
749,75.3875499069691,20
750,61.8914156295359,72
751,0,137
752,0,100
753,0,100
754,0,100
755,0,100
756,0,100
757,20.0555571131408,100
758,91.8103612978011,20
759,55.9518234096467,42
760,0,101
761,0,100
762,0,100
763,0,100
764,0,100
765,0.134745746850967,100
766,4.54362630844116,100
767,95.1143269557506,38
768,0,80
769,0,100
770,0,100
771,0,100
772,0,100
773,0,100
774,58.0053489916027,30
775,0,137
776,0,100
777,0,100
778,0,100
779,0,100
780,0,100
781,0,100
782,17.3875911831856,90
783,0,106
784,0,100
785,0,100
786,0,100
787,0,100
788,0,100
789,1.64389806985855,100
790,74.0077537670732,84
791,0,90
792,0,100
793,0,100
794,0,100
795,0,100
796,0,100
797,47.4844016842544,9
798,0.970169365406036,89
799,0,143
800,0,100
801,0,100
802,0,100
803,1.44447442144156,100
804,64.0150068625808,100
805,62.8238562978804,15
806,59.01324724406,56
807,0,81
808,0,100
809,0,100
810,8.18176163546741,100
811,96.3162601720542,25
812,78.0123977586627,19
813,0,137
814,12.375049661845,100
815,38.4510460793972,100
816,30.7274203747511,4
817,0,91
818,0,81
819,0,100
820,31.8700638860464,92
821,142.738865060732,11
822,72.05124489218,60
823,81.289412619546,9
824,77.7914144638926,50
825,95.9874789938331,30
826,89.65442943573,5
827,84.1029053926468,9
828,21.2952177487314,14
829,83.7849040403962,50
830,45.355418369174,20
831,62.6783311646432,50
832,61.3793819844723,30
833,39.5505718886852,5
834,53.0736548323184,25
835,67.0656537301838,21
836,71.8248710632324,2
837,73.6735828742385,10
838,28.2480981349945,26
839,93.4326987303793,15
840,89.4550061449409,40
841,72.4069726169109,36
842,67.2327370755374,60
843,64.0958559010178,20
844,43.3396211229265,8
845,61.2661964967847,10
846,82.6099230721593,20
847,57.8759930822998,20
848,69.1515170931816,10
849,55.5475869178772,80
850,65.9499580580741,20
851,54.7337220739573,70
852,103.080497138202,70
853,83.2620910219848,21
854,80.4000905454159,25
855,55.8062986135483,10
856,57.8867712430656,9
857,87.1589393615723,2
858,84.0490058660507,6
859,53.3862632047385,15
860,88.1937841176987,8
861,37.4754859209061,18
862,104.066833496094,2
863,96.3701575547457,20
864,55.5475850105286,10
865,60.1828401573002,30
866,84.8952100817114,90
867,90.8617503643036,15
868,118.597814150155,22
869,78.707687780261,9
870,42.002943187952,4
871,33.2875878736377,21
872,87.9889705888927,12
873,0,75
874,0,84
875,0,81
876,0,82
877,0,87
878,29.9297249019146,80
879,0,85
880,79.2304986082017,90
881,6.6079314313829,92
882,74.8970766067505,7
883,0.429109118878841,124
884,0,105
885,5.15764170512557,90
886,0.262464802712202,139
887,91.5127270314842,20
888,0,80
889,0,144
890,0,100
891,70.8363349819556,40
892,52.9720624405891,33
893,0,123
894,30.0084755420685,100
895,22.2928437776864,100
896,69.7823081742972,15
897,74.923286229372,70
898,92.8458818029612,71
899,0,112
900,69.0115773417056,47
901,57.0631811944768,74
902,73.5318050868809,58
903,83.792929649353,60
904,51.2556267902255,7
905,65.5745398011059,52
906,48.5601557772607,24
907,44.1024190876633,80
908,74.248375415802,35
909,55.2800865452737,32
910,67.6284314393997,14
911,31.741576783359,6
912,76.7147107124329,6
913,124.087526202202,14
914,50.8223516084254,48
915,0,82
916,0.0124983238056302,86
917,0,145
918,3.57652992010117,94
919,36.0552874207497,80
920,12.9528380036354,121
921,0,100
922,16.6461389027536,100
923,37.103709993884,150
924,0,89
925,0,100
926,12.0385716874152,109
927,0,133
928,0,102
929,1.97787309251726,110
930,0,81
931,0,100
932,8.2386589050293,90
933,1.91838812828064,92
934,92.4097977876663,16
935,0,118
936,0,79
937,0,95
938,0,100
939,0,100
940,1.86633884906769,100
941,67.5079298019409,8
942,154.497165411711,7
943,0,141
944,7.65868139266968,100
945,0,100
946,68.9578757286072,4
947,0,134
948,8.52121257781982,100
949,50.3614082336426,17
950,0,145
951,0,78
952,65.4259596485645,54
953,80.6838370524347,13
954,70.1773147843778,30
955,62.9722074363381,16
956,59.3956772610545,20
957,60.6597321610898,43
958,90.3650040626526,6
959,46.3461766242981,12
960,45.5208220742643,10
961,83.4796279966831,21
962,67.7309990674257,25
963,79.2413280755281,20
964,65.1359684467316,12
965,53.8784523755312,80
966,83.6209039539099,15
967,43.6098709106445,4
968,74.0661413222551,130
969,37.3639559410512,130
970,73.1143819205463,8
971,53.2389896698296,141
972,63.2250180840492,10
973,60.7192144356668,12
974,50.0565464645624,15
975,47.4169051647186,10
976,68.6381444633007,8
977,0,76
978,0,90
979,0,80
980,56.6985489670187,28
981,97.2764239311218,4
982,66.4319054950029,10
983,52.8826666194946,21
984,96.457373065874,49
985,52.069965839386,5
986,41.5429553985596,2
987,96.1970564350486,17
988,60.1398276500404,49
989,90.0827569402754,55
990,88.1716407351196,21
991,80.8319406509399,3
992,32.5143638439476,12
993,52.5144127607346,5
994,61.4668148644269,9
995,79.9684458300471,14
996,90.4256136417389,10
997,57.6255359649658,6
998,58.8001410961151,4
999,66.1398414373398,6
1000,79.8351122885942,17
1001,74.7366868630052,11
1002,96.5399158690125,15
1003,82.8255965933204,12
1004,93.2954617291689,25
1005,31.0730910301208,6
1006,85.0986175537109,2
1007,29.7651500105858,4
1008,52.3048877716064,2
1009,95.8668948858976,7
1010,41.6889886856079,3
1011,33.4032549858093,3
1012,56.6096611022949,3
1013,89.8478353917599,14
1014,60.6033200398088,6
1015,89.9049768447876,8
1016,52.3493328094482,2
1017,56.0572771131992,5
1018,28.9588003158569,2
1019,72.3747781515121,6
1020,82.8382933177054,9
1021,76.1906593907624,16
1022,26.3683171272278,6
1023,63.0350723266602,3
1024,57.7080763336271,17
1025,84.4509973526001,9
1026,39.0477123800665,6
1027,49.949326120317,35
1028,111.473285585642,10
1029,91.8859356641769,9
1030,89.5621213912964,4
1031,62.30491065979,2
1032,45.5366170406342,13
1033,62.9906271770597,5
1034,64.0128531102091,20
1035,69.9747695922852,3
1036,78.3938405513763,8
1037,78.2668568640947,15
1038,78.6414585709572,8
1039,83.3081357479095,6
1040,112.889161042869,25
1041,53.5175896137953,7
1042,80.4065426234156,30
1043,63.2572946548462,3
1044,108.584389574826,8
1045,41.1175587177277,4
1046,51.7842521965504,6
1047,55.2763233184814,2
1048,59.9239521026611,2
1049,74.8128787726164,6
1050,75.4731957912445,9
1051,83.5557565689087,3
1052,83.1811535656452,6
1053,65.473174571991,5
1054,107.543117523193,2
1055,65.149364233017,3
1056,52.9080624580383,4
1057,37.1365971565247,4
1058,95.3399133682251,3
1059,49.8096437454224,2
1060,79.4478117227554,4
1061,55.1620373725891,3
1062,61.0033206939697,3
1063,113.409797273576,7
1064,73.3271617889404,4
1065,70.7620754241943,3
1066,41.9112110137939,3
1067,83.0859146118164,4
1068,0,123
1069,0,111
1070,0,143
1071,0,117
1072,0,101
1073,0,100
1074,0,76
1075,0,139
1076,0,133
1077,0,90
1078,0.755653174594045,90
1079,0,110
1080,0,82
1081,0,147
1082,0,135
1083,0,83
1084,0,100
1085,0,86
1086,0,119
1087,0,140
1088,0,80
1089,0,90
1090,0,113
1091,0,103
1092,2.01905242353678,91
1093,0,100
1094,0,129
1095,0,100
1096,0,100
1097,0,90
1098,0,97
1099,0.780954271554947,100
1100,0,100
1101,0,90
1102,0,125
1103,0,80
1104,0,100
1105,0,100
1106,90.347265213728,5
1107,56.3426768295467,48
1108,6.19049119949341,80
1109,3.796834487468,100
1110,0,100
1111,0,100
1112,2.83175279572606,100
1113,0,100
1114,25.6635537408292,130
1115,2.03810011222959,100
1116,0,100
1117,0.304762631654739,100
1118,52.5271108746529,100
1119,79.0224126577377,10
1120,0,72
1121,8.05716227553785,80
1122,8.40636913478374,80
1123,10.4889139272273,100
1124,60.3557004854083,80
1125,71.2065205872059,40
1126,9.21272055990994,80
1127,0,77
1128,87.3081493377686,4
1129,63.2255473807454,30
1130,11.5682819783688,90
1131,51.8032991476357,30
1132,37.003264695406,19
1133,0,80
1134,0,127
1135,5.78414079546928,95
1136,0,98
1137,57.9493457246572,50
1138,84.1144861448556,25
1139,31.8523563146591,128
1140,75.7144678793848,81
1141,89.8414871506393,49
1142,61.0033204741776,23
1143,20.3810018543154,20
1144,71.2255654335022,12
1145,44.146137509495,18
1146,92.9907001424581,90
1147,99.8625835180283,15
1148,46.968967538327,10
1149,0,101
1150,0,85
1151,0,80
1152,0,75
1153,0,90
1154,0,81
1155,25.4857759922743,87
1156,0,72
1157,98.4129359684885,80
1158,49.1683733165264,73
1159,0,143
1160,0,95
1161,2.97143570333719,81
1162,90.2162440270185,44
1163,78.4942531585693,4
1164,57.323473021388,11
1165,92.3458128906786,26
1166,76.4271364212036,3
1167,56.4429206848145,3
1168,97.2107207328081,7
1169,81.9914901256561,6
1170,104.17397069931,7
1171,76.414644241333,4
1172,53.4952481985092,18
1173,75.8650805652142,12
1174,86.7314977645874,6
1175,74.5723487734795,3
1176,46.5007724761963,3
1177,97.8539617061615,6
1178,95.0499286353588,5
1179,68.5958195328712,6
1180,80.4676966667175,2
1181,77.0453951358795,4
1182,62.1821366567165,12
1183,90.9406727850437,20
1184,56.7364390157163,18
1185,51.1970624923706,4
1186,72.4677619934082,5
1187,72.1492652893066,3
1188,61.5139144286513,12
1189,52.6209392864257,16
1190,72.9361423626542,28
1191,57.6232369784266,30
1192,57.898021697998,3
1193,48.55539894104,2
1194,61.3328070640564,6
1195,58.1415789257735,9
1196,38.1198912262917,4
1197,111.636827349663,8
1198,0.393439263105392,1
1199,0,117
1200,0,146
1201,0,122
1202,0,81
1203,0,100
1204,0,100
1205,0,81
1206,0,117
1207,0,100
1208,0,100
1209,0,100
1210,0,100
1211,0,116
1212,0,100
1213,0,100
1214,0,100
1215,0,100
1216,0,90
1217,0,90
1218,0,99
1219,0,100
1220,0,100
1221,0,100
1222,0,100
1223,0,100
1224,0,143
1225,0,100
1226,0,100
1227,0,100
1228,0,100
1229,0,108
1230,0,105
1231,0,100
1232,0,100
1233,0,100
1234,0,81
1235,0,90
1236,0,75
1237,0,100
1238,0,100
1239,0,100
1240,0,136
1241,0,128
1242,50.2323567289859,95
1243,0,100
1244,0,100
1245,0,100
1246,0,100
1247,0,100
1248,0,100
1249,0,100
1250,0,83
1251,0,100
1252,33.1113474760205,90
1253,0.893044650554657,100
1254,0,100
1255,0,127
1256,31.0567196477205,100
1257,0,84
1258,53.3286376409233,48
1259,51.6695514917374,80
1260,0,100
1261,0,97
1262,47.3376110158861,56
1263,0,100
1264,0,129
1265,0,95
1266,8.38088066130877,100
1267,0.0499605387449265,135
1268,10.4292625784874,80
1269,5.71423673629761,100
1270,0,83
1271,27.3096804413944,130
1272,26.66643765755,100
1273,75.4966228492558,13
1274,90.0538727268577,100
1275,94.8952514696866,56
1276,63.9944703727961,75
1277,69.620011985302,110
1278,32.8886989597231,90
1279,80.9423189610243,47
1280,69.3140034414828,128
1281,44.3344244919717,20
1282,58.9222098719329,24
1283,0,131
1284,0,80
1285,0,90
1286,4.73224318772554,90
1287,0,89
1288,0,90
1289,0,90
1290,0,80
1291,0,80
1292,0,81
1293,0,90
1294,0,86
1295,69.3813428878784,11
1296,58.8898208923638,39
1297,0,1
1298,88.1407194919884,40
1299,64.2922828942537,36
1300,100.729052066803,9
1301,76.5000562667847,8
1302,92.0284036323428,6
1303,73.6271979808807,8
1304,70.1648485921323,16
1305,86.1707614958286,24
1306,50.3384099006653,6
1307,68.7769232690334,11
1308,92.2895716242492,26
1309,67.7994066774845,17
1310,206.442698478699,9
1311,67.1651395559311,3
1312,71.4856165312231,24
1313,69.4335760101676,6
1314,76.791072845459,2
1315,23.8036662489176,16
1316,87.6407673060894,10
1317,89.6853464096785,12
1318,97.7965022884309,8
1319,79.014738380909,24
1320,39.1976976394653,2
1321,50.2787131071091,9
1322,73.3436453342438,6
1323,66.6204152032733,6
1324,112.921905040741,6
1325,111.407127380371,3
1326,62.5909557342529,2
1327,23.1917839050293,1
1328,75.2837553322315,14
1329,54.9722888618708,9
1330,52.6740041971207,3
1331,95.2445087432861,6
1332,85.0738525390625,2
1333,53.2858858555555,4
1334,72.3437438011169,3
1335,162.640969336033,8
1336,34.7205200195312,20
1337,64.4415225982666,3
1338,72.9854726791382,4
1339,60.2404356002808,6
1340,33.8250822275877,25
1341,245.215065002441,9
1342,75.9478699415922,26
1343,58.9495164081454,18
